연번,비상소화장치일련번호,안전센터ID,일련번호,X좌표,Y좌표,비상소화장치고유번호,사용구분,삭제여부,업데이트날짜,geometry,lon,lat
2154,110086635,1110103,0,203507.9173,559846.1767,도봉-창동-006(비,52201,N,20240829173104,POINT (127.03974428115612 37.638224523010734),127.03974428115612,37.638224523010734
2155,110087610,1112508,0,195017.4185,560126.0212,은평-현장-94(비),52201,N,20241013171004,POINT (126.94354604932343 37.640739066918904),126.94354604932343,37.640739066918904
2156,110081355,1108103,89,191599.0332,548293.5162,영등포-당산-0000,52201,N,20241009170743,POINT (126.90495054965919 37.53410431120437),126.90495054965919,37.53410431120437
2157,110081085,1105107,370,208035.6541,551271.3929,광진-중곡-000062,52201,N,20241013171004,POINT (127.09094886017536 37.560938166644185),127.09094886017536,37.560938166644185
2158,110081114,1127301,401,206213.2739,550766.3447,성동-성수-000094,52201,N,20240916171145,POINT (127.07031859998841 37.55640178711216),127.07031859998841,37.55640178711216
2159,110081001,1104508,479,201808.6705,551486.7559,중부-현장-152(비,52201,N,20240929171012,POINT (127.02047137355413 37.56291183508937),127.02047137355413,37.56291183508937
2160,110080822,1104508,1011,200794.3116,551545.5102,중부-현장-000043,52201,N,20241006170340,POINT (127.00899045178409 37.563442641727995),127.00899045178409,37.563442641727995
2161,110082335,1116103,1029,194409.5318,542101.4205,관악-신림-000061,52201,N,20241015171238,POINT (126.93679586695097 37.47833455460323),126.93679586695097,37.47833455460323
2162,110082459,1121103,898,187868.0296,549388.2164,양천-목동-011(비,52201,N,20240911171506,POINT (126.86271958235987 37.543926013829385),126.86271958235987,37.543926013829385
2163,110080086,1112508,954,193209.943,557991.3902,은평-현장-82(비),52201,N,20240903172933,POINT (126.92308671767843 37.621494779738036),126.92308671767843,37.621494779738036
2164,110081847,1125104,1277,201278.6261,557972.7922,강북-삼각-415(비,52201,N,20240914171115,POINT (127.01448340546538 37.62135139127374),127.01448340546538,37.62135139127374
2165,110082419,1120103,1394,210278.6985,548609.3777,송파-방이-000023,52201,N,20241013171004,POINT (127.1162986936446 37.53693120977555),127.1162986936446,37.53693120977555
2166,110080738,1104103,1450,199140.4267,552043.6469,중부-충무-000356,52201,N,20240928171131,POINT (126.99027029699197 37.56793077523764),126.99027029699197,37.56793077523764
2167,110080168,1123103,1477,194809.2668,554186.7491,서대문-홍은-70(?,52201,N,20240921173252,POINT (126.94122976602912 37.587225773330616),126.94122976602912,37.587225773330616
2168,110082305,1102104,4917,195405.8155,544384.793,동작-백운-000269,52201,N,20240921173252,POINT (126.94804529613977 37.4989134002125),126.94804529613977,37.4989134002125
2169,110080889,1104508,1571,201580.5432,551363.7229,중부-현장-000136,52201,N,20240929171012,POINT (127.01788905778672 37.56180373148247),127.01788905778672,37.56180373148247
2170,110081469,1109103,1787,200094.6881,556836.514,성북-길음-54(비),52201,N,20241010170938,POINT (127.001072415268 37.61111454111153),127.001072415268,37.61111454111153
2171,110081894,1110103,1993,203459.8203,559683.5254,도봉-창동-102(비,52201,N,20241006170340,POINT (127.03919857815123 37.63675924170408),127.03919857815123,37.63675924170408
2172,110080966,1104106,2060,200502.5982,550549.6376,중부-신당-000200,52201,N,20240930170849,POINT (127.00568799836758 37.55447006370011),127.00568799836758,37.55447006370011
2173,110081964,1119108,1951,190430.5084,542291.5998,구로-공단-000009,52201,N,20240911171506,POINT (126.89180782636876 37.480015457443734),126.89180782636876,37.480015457443734
2174,110080320,1115106,2112,202473.5617,540771.4677,서초-우면-000030,52201,N,20240914171115,POINT (127.02796087835517 37.466365138745616),127.02796087835517,37.466365138745616
2175,110081207,1106104,2313,198778.2557,549191.6842,용산-후암-000027,52201,N,20241010170938,POINT (126.9861755499168 37.542234248591924),126.9861755499168,37.542234248591924
2176,110081641,1118102,2222,211834.7798,549291.4012,강동-천호-000028,52201,N,20240912172010,POINT (127.1339159785232 37.54305757343245),127.1339159785232,37.54305757343245
2177,110083499,1113105,3587,195970.8876,550794.5678,마포-공덕-000110,52201,N,20240919171236,POINT (126.95440043894358 37.55666821062725),126.95440043894358,37.55666821062725
2178,110082701,1117104,2423,185301.6282,550226.4824,강서-발산-11(비),52201,N,20240905171638,POINT (126.83366255353755 37.55144141694717),126.83366255353755,37.55144141694717
2179,110081131,1105103,4763,205747.0332,549006.2658,광진-능동-000090,52201,N,20241001170335,POINT (127.06502815566563 37.54054653380005),127.06502815566563,37.54054653380005
2180,110083263,1123103,4270,193972.9779,554059.3399,서대문-홍은-145(,52201,N,20241008170835,POINT (126.93176223549747 37.58607273224297),126.93176223549747,37.58607273224297
2181,110083912,1103506,4075,198516.5338,553974.4354,종로-현장-1-23(?,52201,N,20240913171717,POINT (126.98320440666703 37.58532627761891),126.98320440666703,37.58532627761891
2182,110081154,1106104,4081,198012.8516,550421.632,용산-후암-000123,52201,N,20241009170743,POINT (126.97751141508553 37.55331473136599),126.97751141508553,37.55331473136599
2183,110084363,1118104,4874,211540.4281,551229.6737,강동-암사-000009,52201,N,20240920172927,POINT (127.13061573482555 37.56052505861429),127.13061573482555,37.56052505861429
2184,110082483,1122507,4780,208934.0444,557582.2152,중랑-현장-1-5(비,52201,N,20241013171004,POINT (127.10119392854736 37.61778984009816),127.10119392854736,37.61778984009816
2185,110084566,1113104,4112,191299.5735,550698.5965,마포-서교-000112,52201,N,20240911171506,POINT (126.90153393726514 37.55577125913903),126.90153393726514,37.55577125913903
2186,110083943,1109102,4811,200632.7143,554775.5425,성북-돈암-17(비),52201,N,20241015171238,POINT (127.00716419322792 37.59254517015212),127.00716419322792,37.59254517015212
2187,110084453,1117103,4163,183604.0117,551979.3541,강서-방화-45(비),52201,N,20240925172028,POINT (126.81441201239056 37.567206029847085),126.81441201239056,37.567206029847085
2188,110084536,1125102,4180,200622.5304,560242.6048,강북-우이-221(비,52201,N,20241002172303,POINT (127.00705353299803 37.641802762887146),127.00705353299803,37.641802762887146
2189,110081405,1108508,4926,191924.2585,545824.1505,영등포-현장-0000,52201,N,20240920172927,POINT (126.9086573084546 37.511858194356684),126.9086573084546,37.511858194356684
2190,110080133,1112508,598,192531.9278,558612.1953,은평-현장-23(비),52205,N,20240904171437,POINT (126.91540027778424 37.6270828917376),126.91540027778424,37.6270828917376
2191,110081684,1118102,672,211591.0837,548933.7467,강동-천호-000076,52201,N,20240922173058,POINT (127.13115280693846 37.53983821061179),127.13115280693846,37.53983821061179
2192,110080311,1115104,1232,202821.6638,542987.9534,서초-서초-000015,52201,N,20241001170335,POINT (127.03190427547668 37.486334891145944),127.03190427547668,37.486334891145944
2193,110082114,1116104,1357,192812.3716,541769.9121,관악-난곡-000160,52201,N,20240913171717,POINT (126.91874210839853 37.47533659608984),126.91874210839853,37.47533659608984
2194,110080420,1104103,1412,198637.3829,551124.2261,중부-충무-000363,52201,N,20241015171238,POINT (126.98457793928942 37.55964622092793),126.98457793928942,37.55964622092793
2195,110082531,1122103,1303,208675.3878,555396.483,중랑-망우-3-12(?,52201,N,20240918170454,POINT (127.09823828258354 37.59809912505912),127.09823828258354,37.59809912505912
2196,110081995,1128504,141,191597.2041,540832.0487,금천-현장-000034,52201,N,20240913171717,POINT (126.90501505288181 37.46687611361729),126.90501505288181,37.46687611361729
2197,110080736,1103104,1448,197041.8493,553394.0558,종로-신교-2-16(?,52201,N,20241013171004,POINT (126.96651058294461 37.58009353975316),126.96651058294461,37.58009353975316
2198,110080933,1107104,1891,202223.0292,552653.1197,동대문-용두-052(,52201,N,20240919171236,POINT (127.02516481276275 37.5734198154137),127.02516481276275,37.5734198154137
2199,110083917,1103106,4206,197007.9014,555299.9204,종로-신영-5-42(?,52201,N,20240928171131,POINT (126.96611847371663 37.597265125345),126.96611847371663,37.597265125345
2200,110080277,1115102,1509,199640.1429,543114.3349,서초-방배-000073,52201,N,20240917171317,POINT (126.99593106906781 37.48747783633606),126.99593106906781,37.48747783633606
2201,110081044,1105509,1648,207225.6831,549370.7939,광진-현장-000021,52201,N,20240915171258,POINT (127.08176277410935 37.54382052888195),127.08176277410935,37.54382052888195
2202,110080845,1104105,1689,199691.082,552025.5875,중부-을지-000074,52201,N,20240923174024,POINT (126.99650329544559 37.56776840995974),126.99650329544559,37.56776840995974
2203,110086692,1110106,0,203736.3087,565012.0878,도봉-도봉-140(비,52201,N,20240708120009,POINT (127.04235836549822 37.68476750905097),127.04235836549822,37.68476750905097
2204,110086738,1123102,0,192621.4168,553511.0022,서대문-북가-149(,52201,N,20240910170747,POINT (126.91646543515134 37.58112241331269),126.91646543515134,37.58112241331269
2205,110086837,1128101,0,191435.6655,539370.2403,금천-시흥-000102,52201,N,20240922173058,POINT (126.90320600645467 37.4537035786086),126.90320600645467,37.4537035786086
2206,110086800,1106105,0,199497.487,546823.9614,용산-서빙-000150,52201,N,20240928171131,POINT (126.99431551463073 37.52090170785127),126.99431551463073,37.52090170785127
2207,110086783,1115103,0,204771.8119,540574.4117,서초-양재-000099,52201,N,20240926171119,POINT (127.05393877060027 37.46458063968545),127.05393877060027,37.46458063968545
2208,110086782,1115103,0,203369.8332,542769.6792,서초-양재-000098,52201,N,20240926171119,POINT (127.0381013731234 37.484366386485284),127.0381013731234,37.484366386485284
2209,110087030,1107104,0,203262.2032,554281.0937,동대문-용두-103(,52201,N,20240715120037,POINT (127.03693556308139 37.58808466307556),127.03693556308139,37.58808466307556
2210,110080824,1104105,1013,199616.3823,551994.2587,중부-을지-000044,52201,N,20240911171506,POINT (126.99565777100624 37.56748611072274),126.99565777100624,37.56748611072274
2211,110082338,1102102,1032,194977.864,545532.5467,동작-노량-000041,52201,N,20240906171233,POINT (126.94319784701409 37.509252491530304),126.94319784701409,37.509252491530304
2212,110082329,1116103,1037,194085.468,542413.3719,관악-신림-000052,52201,N,20240906171233,POINT (126.93312959779497 37.48114324695164),126.93312959779497,37.48114324695164
2213,110082027,1128101,1043,192172.765,540507.61,금천-시흥-000077,52201,N,20240929171012,POINT (126.91152461311832 37.463957937948756),126.91152461311832,37.463957937948756
2214,110082036,1111106,1050,206790.3025,558136.6329,노원-공릉-3-7(비,52201,N,20240912172010,POINT (127.0769174114462 37.622803395224416),127.0769174114462,37.622803395224416
2215,110082044,1111104,1057,204981.1859,558124.0191,노원-월계-4-3(비,52201,N,20241009170743,POINT (127.05642449878906 37.62270132516493),127.05642449878906,37.62270132516493
2216,110082445,1121102,885,186670.4782,546427.1225,양천-신정-043(비,52201,N,20240905171638,POINT (126.8492223359296 37.51723007618064),126.8492223359296,37.51723007618064
2217,110082451,1121506,890,189094.028,546902.9451,양천-현장-001(비,52201,N,20241009170743,POINT (126.87662933811133 37.52154905679449),126.87662933811133,37.52154905679449
2218,110082457,1121104,896,185294.3474,547076.2271,양천-신월-009(비,52201,N,20240920172927,POINT (126.83364322554733 37.52305760708062),126.83364322554733,37.52305760708062
2219,110080865,1103109,904,201251.7353,552492.7637,종로-숭인-6-26(?,52201,N,20240927170947,POINT (127.01416943910853 37.57197684765436),127.01416943910853,37.57197684765436
2220,110080871,1103105,909,200589.8863,553072.3365,종로-연건-4-14(?,52201,N,20241002172303,POINT (127.00667788290359 37.57719942942154),127.00667788290359,37.57719942942154
2221,110080875,1104105,916,199598.8361,551664.6691,중부-을지-000095,52203,N,20240915171258,POINT (126.99545934306613 37.56451651404674),126.99545934306613,37.56451651404674
2222,110080060,1123103,933,195276.8735,555511.1587,서대문-홍은-59(?,52205,N,20240910170747,POINT (126.94651553537496 37.59916110819479),126.94651553537496,37.59916110819479
2223,110080069,1112107,940,191621.4339,553912.6086,은평-수색-72(비),52201,N,20240915171258,POINT (126.90513983082323 37.58473230145988),126.90513983082323,37.58473230145988
2224,110080074,1123102,945,191778.8255,553023.5125,서대문-북가-33(?,52201,N,20241009170743,POINT (126.90693175166048 37.57672303008531),126.90693175166048,37.57672303008531
2225,110080081,1112508,950,193385.9341,558282.1694,은평-현장-80(비),52201,N,20240903172933,POINT (126.92507759778576 37.624115943794116),126.92507759778576,37.624115943794116
2226,110080090,1123103,957,195641.5992,555596.2298,서대문-홍은-50(?,52201,N,20241014170658,POINT (126.95064516445129 37.599929390128565),126.95064516445129,37.599929390128565
2227,110080099,1112107,963,191183.3124,553689.9508,은평-수색--4(비),52201,N,20240920172927,POINT (126.90018220683363 37.58272208218219),126.90018220683363,37.58272208218219
2228,110080777,1104106,969,200507.9408,549954.7818,중부-신당-3(비),52201,N,20240930170849,POINT (127.00574804994704 37.549110420719614),127.00574804994704,37.549110420719614
2229,110082052,1122104,1065,207840.2267,555826.6505,중랑-중화-4-7(비,52201,N,20241001170335,POINT (127.08878570895392 37.601982382797054),127.08878570895392,37.601982382797054
2230,110082061,1111106,1073,206837.1991,558157.6296,노원-공릉-3-1(비,52201,N,20240912172010,POINT (127.07744883029652 37.62299222518699),127.07744883029652,37.62299222518699
2231,110082066,1122104,1078,207288.8543,554835.9125,중랑-중화-4-2(비,52201,N,20240917171317,POINT (127.08253190426393 37.59306046184282),127.08253190426393,37.59306046184282
2232,110082074,1111508,1085,207433.0546,560171.4427,노원-현장-1-10(?,52201,N,20241001170335,POINT (127.08421889038027 37.641131754923244),127.08421889038027,37.641131754923244
