,자치구,접수시각,소방서_거리,사망자수,부상자수,발화원인_대분류,접수시각_년원일,접수시각_년월일
2997,강북구,20230714005634,2,0,0,산업장비,20230714005634,20230714
2998,강서구,20230722183546,1,0,0,,20230722183546,20230722
2999,중랑구,20230810163521,1,0,0,계절용 기기,20230810163521,20230810
3000,중구,20230822113842,4,0,0,,20230822113842,20230822
3001,마포구,20231007234137,1,0,0,,20231007234137,20231007
3002,강북구,20230903034843,2,0,0,,20230903034843,20230903
3003,동작구,20230906102214,2,0,0,,20230906102214,20230906
3004,강서구,20230905201346,0,0,0,,20230905201346,20230905
3005,종로구,20231009183741,2,0,0,,20231009183741,20231009
3006,은평구,20230914002645,4,0,0,"조명, 간판",20230914002645,20230914
3007,은평구,20230714213422,3,0,0,,20230714213422,20230714
3008,동대문구,20230628234333,2,0,0,"차량, 선박부품",20230628234333,20230628
3009,구로구,20230822162815,2,0,0,,20230822162815,20230822
3010,강서구,20230727174213,4,0,0,,20230727174213,20230727
3011,은평구,20230724100334,1,0,0,,20230724100334,20230724
3012,도봉구,20230905130652,1,0,0,,20230905130652,20230905
3013,중랑구,20230911204458,2,0,0,,20230911204458,20230911
3014,강동구,20230714194722,1,0,0,,20230714194722,20230714
3015,마포구,20230810034327,0,0,0,배선/배선기구,20230810034327,20230810
3016,관악구,20231005124430,2,0,0,,20231005124430,20231005
3017,성북구,20230807193426,1,0,0,주방기기,20230807193426,20230807
3018,노원구,20230904171150,2,0,0,,20230904171150,20230904
3019,용산구,20230914033448,2,0,0,,20230914033448,20230914
3020,영등포구,20230714130311,3,0,0,,20230714130311,20230714
3021,성동구,20230714045917,5,0,0,,20230714045917,20230714
3022,도봉구,20230714050224,0,0,0,,20230714050224,20230714
3023,성북구,20230810072120,2,0,0,,20230810072120,20230810
3024,강동구,20230810164325,0,0,0,,20230810164325,20230810
3025,동대문구,20230804111010,4,0,0,,20230804111010,20230804
3026,성북구,20230805222028,2,0,0,주방기기,20230805222028,20230805
3027,금천구,20230724164406,1,0,0,,20230724164406,20230724
3028,성동구,20230906190926,3,0,0,,20230906190926,20230906
3029,강북구,20230906080225,1,0,0,,20230906080225,20230906
3030,서초구,20230914180036,1,0,0,,20230914180036,20230914
3031,광진구,20230714102622,2,0,0,,20230714102622,20230714
3032,용산구,20230809214858,1,0,0,주방기기,20230809214858,20230809
3033,동작구,20230804094415,3,0,1,,20230804094415,20230804
3034,마포구,20230821151718,1,0,0,,20230821151718,20230821
3035,성동구,20230727143237,3,0,0,생활기기,20230727143237,20230727
3036,금천구,20230727020117,2,0,0,주방기기,20230727020117,20230727
3037,양천구,20230914005653,1,0,0,,20230914005653,20230914
3038,은평구,20230810070152,5,0,0,주방기기,20230810070152,20230810
3039,성동구,20230804042155,2,0,0,"차량, 선박부품",20230804042155,20230804
3040,서초구,20230727163214,4,0,0,,20230727163214,20230727
3041,동대문구,20230701005656,4,0,2,주방기기,20230701005656,20230701
3042,광진구,20230714144001,1,0,0,,20230714144001,20230714
3043,영등포구,20230804053810,3,0,0,,20230804053810,20230804
3044,광진구,20230819231815,2,0,0,,20230819231815,20230819
3045,강북구,20230807150614,2,0,0,"차량, 선박부품",20230807150614,20230807
3046,성북구,20230807065447,4,0,0,,20230807065447,20230807
3047,영등포구,20230727082527,3,0,0,"차량, 선박부품",20230727082527,20230727
3048,중랑구,20230727145325,0,0,0,,20230727145325,20230727
3049,구로구,20230726194145,3,0,0,,20230726194145,20230726
3050,도봉구,20230908184632,3,0,0,,20230908184632,20230908
3051,마포구,20230714162016,1,0,0,,20230714162016,20230714
3052,구로구,20230822153625,2,0,0,,20230822153625,20230822
3053,용산구,20230821180306,1,0,0,배선/배선기구,20230821180306,20230821
3054,성동구,20230807160351,3,0,0,배선/배선기구,20230807160351,20230807
3055,관악구,20230727113404,2,0,0,기타,20230727113404,20230727
3056,도봉구,20230913231202,2,0,0,계절용 기기,20230913231202,20230913
3057,서초구,20230911195112,3,0,0,배선/배선기구,20230911195112,20230911
3058,서대문구,20230914182511,2,0,0,,20230914182511,20230914
3059,관악구,20230713235326,1,0,0,,20230713235326,20230713
3060,종로구,20230713213155,1,0,0,전기설비,20230713213155,20230713
3061,서초구,20230809164255,2,0,0,,20230809164255,20230809
3062,강남구,20230804024554,1,0,0,,20230804024554,20230804
3063,강동구,20231005123446,3,0,0,,20231005123446,20231005
3064,노원구,20230807114503,2,0,1,,20230807114503,20230807
3065,서초구,20230902232718,3,0,1,,20230902232718,20230902
3066,양천구,20230913210745,1,0,8,기타,20230913210745,20230913
3067,강북구,20230914155353,3,0,0,주방기기,20230914155353,20230914
3068,성북구,20230810154601,2,0,0,,20230810154601,20230810
3069,노원구,20230804060106,2,0,0,생활기기,20230804060106,20230804
3070,송파구,20230804015556,3,0,0,,20230804015556,20230804
3071,서초구,20230807102747,3,0,0,,20230807102747,20230807
3072,동작구,20230726222816,5,0,0,,20230726222816,20230726
3073,영등포구,20230727123534,1,0,0,배선/배선기구,20230727123534,20230727
3074,노원구,20230714231120,3,0,0,,20230714231120,20230714
3075,양천구,20230804092212,4,0,0,,20230804092212,20230804
3076,마포구,20230804100112,4,0,0,주방기기,20230804100112,20230804
3077,서초구,20231009160043,3,0,0,,20231009160043,20231009
3078,중랑구,20230807173209,3,0,0,전기설비,20230807173209,20230807
3079,양천구,20230727115212,5,0,0,,20230727115212,20230727
3080,중랑구,20231219154126,0,0,0,,20231219154126,20231219
3081,중구,20230913184112,3,0,0,,20230913184112,20230913
3082,강동구,20230714233139,2,0,0,,20230714233139,20230714
3083,성북구,20230808165341,1,0,0,주방기기,20230808165341,20230808
3084,노원구,20230823111816,1,0,0,,20230823111816,20230823
3085,강남구,20230823125731,8,0,0,,20230823125731,20230823
3086,성북구,20230807014656,4,0,0,,20230807014656,20230807
3087,성북구,20230908180235,4,0,0,,20230908180235,20230908
3088,서초구,20230804103538,3,0,0,,20230804103538,20230804
3089,동대문구,20230810101703,1,0,0,"조명, 간판",20230810101703,20230810
3090,송파구,20230823125717,3,0,0,기타,20230823125717,20230823
3091,강서구,20230823103721,4,0,0,,20230823103721,20230823
3092,은평구,20230727142353,4,0,0,,20230727142353,20230727
3093,동대문구,20230909100501,4,0,0,주방기기,20230909100501,20230909
3094,성북구,20230908144843,4,0,0,,20230908144843,20230908
3095,강북구,20230909073809,1,0,0,"차량, 선박부품",20230909073809,20230909
3096,동대문구,20230715011216,5,0,0,,20230715011216,20230715
3097,강남구,20230820161607,5,0,0,,20230820161607,20230820
3098,성동구,20230820093648,2,0,0,"조명, 간판",20230820093648,20230820
3099,광진구,20230803030030,0,0,0,계절용 기기,20230803030030,20230803
3100,강서구,20231005042255,5,0,0,,20231005042255,20231005
3101,서초구,20230727151208,2,0,0,,20230727151208,20230727
3102,성북구,20230907051727,4,0,0,,20230907051727,20230907
3103,성동구,20230804124843,3,0,0,,20230804124843,20230804
3104,동작구,20231009005904,8,0,0,,20231009005904,20231009
3105,서초구,20230820152752,6,0,0,,20230820152752,20230820
3106,송파구,20230727040434,2,0,0,,20230727040434,20230727
3107,동작구,20230726231703,3,1,0,,20230726231703,20230726
3108,은평구,20230909181410,2,0,0,,20230909181410,20230909
3109,양천구,20231002231204,2,0,0,배선/배선기구,20231002231204,20231002
3110,성북구,20231003095121,3,0,0,,20231003095121,20231003
3111,마포구,20230715164531,1,0,0,"조명, 간판",20230715164531,20230715
3112,강남구,20230822173507,3,0,0,,20230822173507,20230822
3113,송파구,20231005152612,1,0,0,,20231005152612,20231005
3114,강북구,20231003114444,1,0,0,,20231003114444,20231003
3115,관악구,20230819231135,5,0,0,,20230819231135,20230819
3116,강동구,20230804000913,5,0,0,,20230804000913,20230804
3117,성동구,20230804115819,3,0,0,,20230804115819,20230804
3118,동대문구,20230823081727,4,0,0,,20230823081727,20230823
3119,광진구,20230811093159,2,0,0,,20230811093159,20230811
3120,서대문구,20230727230404,2,0,0,,20230727230404,20230727
3121,성동구,20230909130420,2,0,0,,20230909130420,20230909
3122,성북구,20230906141151,5,0,0,,20230906141151,20230906
3123,금천구,20231003190257,1,0,0,주방기기,20231003190257,20231003
3124,강남구,20230822234938,3,0,0,주방기기,20230822234938,20230822
3125,은평구,20230802113756,2,0,0,,20230802113756,20230802
3126,강남구,20231005012432,4,0,0,,20231005012432,20231005
3127,성북구,20230727011050,4,0,0,,20230727011050,20230727
3128,송파구,20230909103423,3,0,0,,20230909103423,20230909
3129,강남구,20231003123821,3,0,0,,20231003123821,20231003
3130,노원구,20230823110032,3,0,0,주방기기,20230823110032,20230823
3131,양천구,20230811095059,5,0,0,"차량, 선박부품",20230811095059,20230811
3132,도봉구,20230909064926,2,0,0,,20230909064926,20230909
3133,성북구,20231003160210,1,0,0,,20231003160210,20231003
3134,양천구,20230820121409,3,0,0,,20230820121409,20230820
3135,노원구,20230804134423,5,0,0,,20230804134423,20230804
3136,용산구,20230727002320,2,0,0,,20230727002320,20230727
3137,영등포구,20230726220601,3,0,0,전기설비,20230726220601,20230726
3138,마포구,20230819233318,3,0,0,,20230819233318,20230819
3139,용산구,20230823182030,3,0,0,기타,20230823182030,20230823
3140,은평구,20231003222302,4,0,0,"조명, 간판",20231003222302,20231003
3141,금천구,20230707153834,3,0,0,,20230707153834,20230707
3142,관악구,20230714223236,6,0,0,전기설비,20230714223236,20230714
3143,영등포구,20230823174855,3,0,0,,20230823174855,20230823
3144,영등포구,20230726222826,3,0,0,배선/배선기구,20230726222826,20230726
3145,광진구,20230909143923,3,0,0,,20230909143923,20230909
3146,송파구,20230909002810,6,0,0,,20230909002810,20230909
3147,성동구,20231003104428,2,0,0,,20231003104428,20231003
3148,마포구,20231003014156,2,0,0,,20231003014156,20231003
3149,은평구,20230714150810,5,0,0,,20230714150810,20230714
3150,중구,20230803090456,1,0,0,,20230803090456,20230803
3151,강서구,20230803231833,1,0,0,,20230803231833,20230803
3152,광진구,20230823185248,4,0,0,,20230823185248,20230823
3153,송파구,20230810234851,2,0,0,,20230810234851,20230810
3154,강동구,20230811082805,0,0,0,,20230811082805,20230811
3155,광진구,20230823002639,3,0,0,,20230823002639,20230823
3156,강서구,20230811211132,5,0,0,,20230811211132,20230811
3157,강서구,20230811092826,2,0,0,,20230811092826,20230811
3158,강서구,20230909023135,2,0,0,미상,20230909023135,20230909
3159,성북구,20230820023448,4,0,0,,20230820023448,20230820
3160,강서구,20230904121827,2,0,0,,20230904121827,20230904
3161,영등포구,20230909123434,2,0,0,,20230909123434,20230909
3162,영등포구,20230909133350,1,0,0,,20230909133350,20230909
3163,은평구,20230804193758,1,0,0,,20230804193758,20230804
3164,구로구,20230806090448,2,0,0,계절용 기기,20230806090448,20230806
3165,영등포구,20231011144909,1,0,0,,20231011144909,20231011
3166,관악구,20231011174110,4,0,0,주방기기,20231011174110,20231011
3167,종로구,20230808152453,2,0,0,기타,20230808152453,20230808
3168,노원구,20230823073353,3,0,0,,20230823073353,20230823
3169,송파구,20230810203047,5,0,0,,20230810203047,20230810
3170,양천구,20230904122022,0,0,0,,20230904122022,20230904
3171,강동구,20230715170302,4,0,0,,20230715170302,20230715
3172,구로구,20230806090448,2,0,0,계절용 기기,20230806090448,20230806
3173,광진구,20230823061738,1,0,0,,20230823061738,20230823
3174,종로구,20230715205748,2,0,0,전기설비,20230715205748,20230715
3175,은평구,20230715141855,3,0,0,주방기기,20230715141855,20230715
3176,강북구,20230715024921,4,0,0,,20230715024921,20230715
3177,송파구,20230821070207,2,0,0,,20230821070207,20230821
3178,양천구,20230903200234,3,0,0,,20230903200234,20230903
3179,서초구,20231011160130,8,0,0,,20231011160130,20231011
3180,동대문구,20230716035313,4,0,0,,20230716035313,20230716
3181,강북구,20230911233202,2,0,0,,20230911233202,20230911
3182,광진구,20231010231947,1,0,0,계절용 기기,20231010231947,20231010
3183,중구,20230808110937,2,0,0,,20230808110937,20230808
3184,강북구,20230808055159,3,0,1,,20230808055159,20230808
3185,영등포구,20230811184038,1,0,0,산업장비,20230811184038,20230811
3186,중랑구,20231011111016,4,0,0,,20231011111016,20231011
3187,성북구,20230821152708,4,0,0,,20230821152708,20230821
3188,동작구,20230815224612,9,0,0,"차량, 선박부품",20230815224612,20230815
3189,영등포구,20230821085635,3,0,0,"차량, 선박부품",20230821085635,20230821
3190,도봉구,20230904200509,2,0,0,,20230904200509,20230904
3191,은평구,20230906121556,1,0,0,,20230906121556,20230906
3192,은평구,20231005143932,4,0,0,,20231005143932,20231005
3193,강남구,20230808144057,8,0,0,,20230808144057,20230808
3194,영등포구,20230828114338,4,0,0,,20230828114338,20230828
3195,서초구,20231112195110,1,0,0,,20231112195110,20231112
3196,동대문구,20230823115117,6,0,0,주방기기,20230823115117,20230823
3197,성동구,20231011012347,2,0,0,계절용 기기,20231011012347,20231011
3198,영등포구,20230821002851,2,0,0,,20230821002851,20230821
3199,은평구,20230831192328,2,0,0,,20230831192328,20230831
3200,성북구,20230906141151,5,0,0,,20230906141151,20230906
3201,성북구,20230912132908,5,0,0,,20230912132908,20230912
3202,송파구,20231111193558,2,1,0,,20231111193558,20231111
3203,도봉구,20230808023049,2,0,0,,20230808023049,20230808
3204,강동구,20230807203402,2,0,0,,20230807203402,20230807
3205,구로구,20230905112608,2,0,0,,20230905112608,20230905
3206,중랑구,20230912130628,5,0,1,,20230912130628,20230912
3207,강남구,20230808125445,3,0,0,,20230808125445,20230808
3208,서대문구,20230828211431,2,0,0,,20230828211431,20230828
3209,강서구,20230831121034,3,0,0,"조명, 간판",20230831121034,20230831
3210,종로구,20230906184627,5,0,0,"차량, 선박부품",20230906184627,20230906
3211,강남구,20230906000957,0,0,0,,20230906000957,20230906
3212,은평구,20230912093127,1,0,0,,20230912093127,20230912
3213,중랑구,20230906152215,0,0,0,,20230906152215,20230906
3214,마포구,20231009003047,3,0,0,"차량, 선박부품",20231009003047,20231009
3215,성북구,20230719224753,5,0,0,,20230719224753,20230719
3216,성동구,20230716193801,2,0,0,기타,20230716193801,20230716
3217,도봉구,20230719100434,1,0,0,,20230719100434,20230719
3218,강북구,20230821134425,1,0,0,,20230821134425,20230821
3219,마포구,20230808191708,1,0,0,,20230808191708,20230808
3220,성북구,20230808085941,4,0,0,,20230808085941,20230808
3221,관악구,20230831165747,5,0,0,기타,20230831165747,20230831
3222,광진구,20230831140506,3,0,0,,20230831140506,20230831
3223,서초구,20230905162443,7,0,0,,20230905162443,20230905
3224,강동구,20230713153633,7,0,0,,20230713153633,20230713
3225,강남구,20230821160754,3,0,0,,20230821160754,20230821
3226,송파구,20230808083117,2,0,0,전기설비,20230808083117,20230808
3227,용산구,20230828050132,3,0,0,주방기기,20230828050132,20230828
3228,종로구,20230828100821,1,0,0,기타,20230828100821,20230828
3229,강서구,20230831031550,3,0,0,,20230831031550,20230831
3230,송파구,20231011034037,3,0,0,"차량, 선박부품",20231011034037,20231011
3231,동작구,20230820221126,1,0,0,배선/배선기구,20230820221126,20230820
3232,강서구,20230831170016,2,0,0,,20230831170016,20230831
3233,서초구,20230831044608,4,0,0,,20230831044608,20230831
3234,양천구,20230904070758,3,0,0,,20230904070758,20230904
3235,강남구,20230907062107,5,0,0,,20230907062107,20230907
3236,송파구,20230906144703,2,0,0,,20230906144703,20230906
3237,동작구,20230911231028,2,0,0,,20230911231028,20230911
3238,서초구,20231008205809,2,0,0,주방기기,20231008205809,20231008
3239,종로구,20231011160038,2,0,0,,20231011160038,20231011
3240,동대문구,20230821172515,3,0,0,,20230821172515,20230821
3241,성동구,20230828083949,3,0,0,주방기기,20230828083949,20230828
3242,송파구,20230831001749,3,0,0,,20230831001749,20230831
3243,용산구,20230831083944,2,0,0,"차량, 선박부품",20230831083944,20230831
3244,성북구,20231005064209,1,0,0,,20231005064209,20231005
3245,용산구,20230911143641,2,0,0,미상,20230911143641,20230911
