,X좌표,Y좌표,비상소화장치고유번호
1705,191223.7941,540393.9375,금천-현장-000068
1706,196454.266,549092.7121,용산-현장-000114
1707,211510.5678,549322.9659,강동-천호-000059
1708,194743.6887,550479.7491,마포-현장-000107
1709,194135.0775,543342.8023,관악-봉천-000077
1710,192831.2301,554969.9266,은평-녹번-84(비)
1711,193697.3595,549877.9497,마포-현장-000109
1712,201974.2793,555056.897,성북-돈암-96(비)
1713,196501.276,547197.9595,용산-이촌-000137
1714,200535.3146,552303.0951,종로-연건-4-53(?
1715,194369.7024,549597.2603,마포-현장-000009
1716,186806.929,542496.1982,구로-현장-000098
1717,206276.9197,549526.8306,광진-능동-000102
1718,203422.0603,559888.111,도봉-창동-135(비
1719,204840.5139,548749.8734,성동-성수-000002
1720,197796.3154,542636.4193,동작-백운-000177
1721,199973.6158,557736.1349,성북-길음-121(비
1722,207555.2544,540555.3821,서초-양재-000093
1723,193022.8337,544131.8618,동작-현장-000225
1724,193459.772,556404.768,은평-녹번-48(비)
1725,197173.1846,555111.0246,종로-신영-5-41(?
1726,189848.6084,543201.3886,구로-구로-000095
1727,205821.5887,550148.0497,성동-성수-000135
1728,195236.2032,544780.3031,동작-상도-000208
1729,211593.7135,550883.9328,강동-암사-000058
1730,195064.5693,544954.0473,동작-상도-000210
1731,201358.0495,559791.9814,강북-우이-213(비
1732,195955.2831,552521.684,서대문-북아-86(?
1733,195646.5655,551128.6302,서대문-북아-102(
1734,205289.5959,556216.1673,성북-장위-217(비
1735,206333.2163,549704.4082,광진-능동-000048
1736,200553.7066,543118.4407,서초-우면-000060
1737,198918.0045,548573.034,용산-이태-000005
1738,197003.7963,550261.8678,용산-현장-000011
1739,211488.1973,548974.0332,강동-천호-000030
1740,212829.0579,550004.518,강동-고덕-000046
1741,211291.8442,548182.6394,강동-현장-000052
1742,199531.964,555041.7193,성북-돈암-210(비
1743,205449.5395,554954.3471,동대문-청량-017(
1744,206521.0817,548092.1196,광진-능동-000083
1745,208622.6282,550505.978,광진-중곡-000134
1746,194011.1711,541838.7093,관악-신림-000011
1747,194891.4005,541607.5047,관악-현장-000057
1748,187156.3017,546945.9566,양천-신정-022(비
1749,207687.1053,552825.7672,중랑-면목-2-18(?
1750,207672.134,553788.9121,중랑-면목-2-20(?
1751,207242.6805,553996.6729,중랑-면목-2-7(비
1752,189041.154,546793.7187,양천-현장-021(비
1753,184892.1673,547980.3918,양천-신월-031(비
1754,198243.4426,553707.9785,종로-현장-1-01(?
1755,199142.8614,552524.115,종로-종로-3-13(?
1756,197923.18,551102.9374,중부-회현-000370
1757,198252.6658,550893.9674,중부-회현-000382
1758,209012.7498,557517.9762,중랑-현장-1-10(?
1759,193973.1119,550538.4077,마포-현장-000008
1760,208959.902,540944.1997,강남-세곡-000063
1761,186668.9514,546219.8337,양천-신정-057(비
1762,204456.0371,553738.3206,동대문-전농-42(?
1763,191049.8284,551104.5194,마포-성산-000031
1764,184559.4709,547945.0677,양천-신월-055(비
1765,188514.9674,549039.0385,양천-목동-054(비
1766,208521.0552,550099.0013,광진-중곡-000029
1767,201506.8564,553743.2483,성북-돈암-173(비
1768,186693.6233,546584.9392,양천-신정-056(비
1769,186175.3734,549511.1312,강서-발산-40(비)
1770,211894.6866,550136.3024,강동-암사-000018
1771,212000.8196,549077.5233,강동-천호-000022
1772,212032.381,549412.1729,강동-천호-000012
1773,212071.906,549367.0923,강동-천호-000004
1774,211945.2621,549383.1133,강동-천호-000011
1775,212032.6441,550379.0624,강동-암사-000032
1776,212052.2734,550444.6084,강동-암사-000037
1777,211447.3075,550218.2887,강동-암사-000054
1778,212057.1175,549870.35,강동-천호-000055
1779,212092.7181,549223.3515,강동-천호-000070
1780,212415.9529,549968.2979,강동-천호-000057
1781,212103.2711,549260.6516,강동-천호-000097
1782,211385.6641,550029.218,강동-암사-000099
1783,207398.1326,561093.0537,노원-현장-1-8(비
1784,193893.86,546042.2702,동작-현장-000213
1785,194167.6538,545680.5895,동작-현장-000255
1786,186610.0099,546337.5854,양천-신정-008(비
1787,187539.2592,547641.1164,양천-현장-028(비
1788,207193.1573,557307.365,중랑-현장-1-7(비
1789,208669.452,557408.3591,중랑-현장-1-11(?
1790,206997.4652,556862.154,중랑-현장-1-12(?
1791,207213.6997,556691.7771,중랑-현장-1-13(?
1792,207827.1954,557152.3047,중랑-현장-1-15(?
1793,194146.8393,545295.6403,동작-현장-000325
1794,193592.7179,552263.398,서대문-현장-29(?
1795,196109.0542,548640.1228,용산-이촌-000016
1796,197591.2856,547965.249,용산-현장-000018
1797,199591.7131,546983.6559,용산-서빙-000019
1798,200195.1174,547777.4349,용산-이태-000020
1799,197008.0704,549797.0476,용산-현장-000035
1800,211386.1007,550047.0164,강동-암사-000002
1801,211365.3112,550073.0587,강동-암사-000100
1802,211408.6284,550130.0513,강동-암사-000101
1803,211420.2328,550161.7287,강동-암사-000102
1804,211432.0397,550197.1264,강동-암사-000103
1805,211445.3783,550274.0717,강동-암사-000104
1806,211429.8604,550296.3326,강동-암사-000105
1807,194728.2599,550525.7685,마포-현장-000105
1808,193735.1141,550044.2175,마포-현장-000024
1809,196487.4785,552038.9325,서대문-북아-101(
1810,185788.092,548452.7309,강서-화곡-21(비)
1811,184534.7095,549703.9372,강서-마곡-32(비)
1812,202328.9158,551661.7291,중부-현장-000234
1813,200383.808,551753.8575,중부-을지-000050
1814,199444.1525,551798.8853,중부-을지-000075
1815,199438.7513,551682.0336,중부-을지-000091
1816,199904.1135,551825.7871,중부-을지-000198
1817,211688.2437,549267.7934,강동-천호-000061
1818,201491.9111,558781.8943,강북-삼각-401(비
1819,200992.5491,559542.552,강북-우이-212(비
1820,200471.0884,560766.3618,강북-우이-209(비
1821,196022.9024,548619.03,용산-이촌-000039
1822,203538.2226,556433.8405,성북-현장-215(비
1823,200985.2717,545932.7954,서초-잠원-000091
1824,201467.3207,549561.6758,성동-금호-000031
1825,203221.8988,555084.527,성북-현장-3(비)
1826,197543.4027,553474.8107,종로-신교-2-41(?
1827,203643.5893,553378.1924,동대문-용두-093(
1828,196771.0677,555361.9456,종로-신영-5-17(?
1829,203553.2501,553419.3675,동대문-용두-092(
1830,201986.9561,558690.3892,강북-미아-326(비
1831,203465.1643,553360.7128,동대문-용두-091(
1832,195705.9959,551303.7723,서대문-북아-104(
1833,189595.3507,542934.1914,구로-공단-000070
1834,207407.8342,556061.1048,중랑-중화-4-19(?
1835,191229.28,543615.2095,영등포-대림-0000
1836,195581.851,551403.1729,서대문-북아-114(
1837,199093.6156,552845.9379,종로-종로-3-29(?
1838,206013.65,549645.0048,광진-능동-000137
1839,197075.4054,554922.9549,종로-신영-5-43(?
1840,199905.9787,547893.7073,용산-이태-000140
1841,203676.977,553088.4766,동대문-용두-095(
1842,196395.6785,551295.6314,서대문-북아-147(
1843,192532.4159,552271.3422,서대문-북가-146(
1844,203990.7274,553884.2781,동대문-청량-074(
1845,195335.2173,543200.2399,관악-봉천-000014
1846,203043.5544,561669.7821,도봉-현장-136(비
1847,206049.1308,550149.6871,성동-성수-000140
1848,199622.4848,546886.9096,용산-서빙-000139
1849,192408.9411,558202.3008,은평-현장-12(비)
1850,186551.58,548009.8499,강서-화곡-42(비)
1851,192175.8345,558545.2737,은평-현장-85(비)
1852,198242.7257,554403.6782,종로-현장-1-22(?
1853,194778.1748,549416.7503,마포-현장-000047
1854,211560.411,551324.9691,강동-암사-000023
1855,189865.3604,543332.1527,구로-구로-000094
1856,204840.589,553190.2813,동대문-전농-26(?
1857,195597.1429,551263.328,서대문-북아-109(
1858,210554.6836,548560.1287,송파-방이-000034
1859,195655.5799,551334.6356,서대문-북아-107(
1860,195644.0885,551419.5347,서대문-북아-106(
1861,191562.62,540899.3089,금천-현장-000099
1862,208786.0192,540997.4769,강남-세곡-000074
1863,196619.4343,550663.4557,마포-공덕-000106
1864,194981.3825,543247.776,관악-봉천-000153
1865,192808.616,551106.5641,마포-서교-000048
1866,192282.2204,549522.6061,마포-서교-000051
1867,192020.8346,552071.2098,마포-성산-000049
1868,203570.2734,552095.2705,성동-왕십-000042
1869,207213.9657,551606.2747,광진-중곡-000033
1870,205902.9847,550283.4391,성동-성수-000007
1871,202737.0667,549906.5207,성동-현장-000013
1872,199226.9287,551794.8314,중부-을지-000069
1873,200708.026,553174.4992,종로-연건-4-12(?
1874,201486.2299,551497.052,중부-현장-000092
1875,199660.0493,555149.1183,성북-돈암-127(비
1876,203868.2801,545258.9564,강남-역삼-000024
1877,196083.3211,550621.8353,마포-공덕-000055
1878,199637.15,551816.1955,중부-을지-000099
1879,203126.6846,554168.6181,동대문-용두-054(
1880,201280.7333,550515.4939,중부-신당-137(비
1881,200921.7259,553249.8258,종로-숭인-6-46(?
1882,201164.3895,553144.2344,종로-숭인-6-53(?
1883,200589.0293,553006.6932,종로-연건-4-17(?
1884,199600.3342,551050.1191,중부-신당-000140
1885,186886.373,548891.6222,강서-화곡-12(비)
1886,211632.2026,549407.1794,강동-천호-000089
1887,212700.7008,548720.1462,강동-길동-000010
1888,207782.1902,552134.0822,광진-중곡-000127
1889,198417.0525,550885.6045,중부-회현-000366
1890,196959.7345,555303.4894,종로-신영-5-11(?
1891,203192.3216,560581.8214,도봉-창동-111(비
1892,202043.4485,557283.9175,강북-미아-308(비
1893,196488.6966,551663.1468,서대문-북아-85(?
1894,196486.7844,551707.6845,서대문-북아-128(
1895,196725.661,550958.6014,중부-회현-000368
1896,196680.9706,552186.4478,서대문-북아-97(?
1897,194676.1892,543384.8084,관악-봉천-000164
1898,194067.9279,539982.7428,관악-현장-000171
1899,203300.1031,559582.5046,강북-현장-106(비
1900,202807.4372,563383.7346,도봉-도봉-1(비)
1901,213389.2507,544243.2525,송파-거여-000011
1902,209928.9516,544713.3941,송파-가락-000024
1903,200637.4163,556499.3635,성북-길음-4(비)
1904,197408.8586,552997.8458,종로-신교-2-25(?
1905,196958.7884,553485.2677,종로-신교-2-14(?
1906,201500.8463,558242.6013,강북-삼각-420(비
1907,208075.7202,554036.1868,중랑-망우-3-20(?
1908,208919.2729,554809.6896,중랑-망우-3-10(?
1909,207824.5158,553117.4885,중랑-면목-2-4(비
1910,207855.8005,554543.2532,중랑-망우-3-17(?
1911,207462.5653,563473.2587,노원-상계-2-1(비
1912,207009.4133,563661.9341,노원-상계-2-7(비
1913,198192.9779,543151.5602,동작-백운-000264
1914,195154.8814,544808.3219,동작-상도-000268
1915,194003.2758,541604.4368,관악-현장-000042
1916,197134.787,550706.4834,중부-회현-000359
1917,199152.4265,552416.969,종로-종로-3-25(?
1918,196094.5711,555518.7161,종로-신영-5-38(?
1919,199541.7349,554523.1674,종로-연건-4-03(?
1920,195615.135,553897.0849,서대문-홍은-83(?
1921,191948.2631,560763.7052,은평-현장-77(비)
1922,192250.4607,553191.6824,서대문-북가-39(?
1923,196503.0447,551483.7977,서대문-북아-135(
1924,205415.052,542786.9691,강남-개포-000006
1925,201800.9617,553116.393,종로-숭인-6-01(?
1926,200852.5547,553253.0621,종로-숭인-6-35(?
1927,201252.9282,552437.059,종로-숭인-6-25(?
1928,201000.8188,553976.5874,성북-돈암-152(비
1929,200118.0081,555152.9393,성북-돈암-160(비
1930,197617.5318,542254.3749,동작-백운-000218
1931,193387.7274,543986.7143,동작-현장-000131
1932,201210.5916,552353.6068,종로-숭인-6-20(?
1933,200578.6883,550016.5495,중부-신당-202(비
1934,193813.7286,543929.6438,동작-상도-000336
1935,193725.3928,544840.7515,동작-상도-000312
1936,196312.0589,556924.5992,종로-신영-5-04(?
1937,197118.5276,553377.3008,종로-신교-2-17(?
1938,203282.6381,560801.3481,도봉-창동-38(비)
1939,203285.9574,560020.2207,도봉-창동-43(비)
1940,201818.2377,560811.0991,강북-우이-202(비
1941,202994.4925,558477.9923,강북-현장-112(비
1942,203261.73,562127.1584,도봉-현장-76(비)
1943,196198.8689,549337.3158,마포-공덕-000071
1944,193765.0823,550438.2476,마포-현장-000081
1945,209704.8507,540876.7745,강남-세곡-000077
1946,201780.5155,545249.9843,서초-잠원-000031
1947,199514.3143,541410.5337,서초-방배-000048
1948,201644.6379,545092.6106,서초-잠원-000065
1949,196710.7022,545270.8486,동작-노량-000261
1950,193926.4789,551004.7303,서대문-현장-32(?
1951,201560.7877,545366.8403,서초-잠원-000072
1952,192327.7259,549398.0928,마포-서교-000086
1953,193044.3459,549548.5211,마포-현장-000094
1954,190980.3156,551116.6108,마포-성산-000099
1955,194071.1591,551748.6479,서대문-현장-13(?
1956,198501.1796,549742.5027,용산-후암-000014
1957,199435.0594,551513.6488,중부-을지-000151
1958,197816.4256,549828.8324,용산-후암-000049
1959,196956.0096,550137.7259,용산-현장-000034
1960,200289.3776,547996.7153,용산-이태-000068
1961,196532.7459,547136.7043,용산-이촌-000058
1962,191448.1247,544427.7794,영등포-대림-0000
1963,204465.0836,556248.5706,성북-현장-111(비
1964,212068.1163,549527.6432,강동-천호-000041
1965,211931.935,550696.3174,강동-암사-000063
1966,207188.1151,556538.0916,중랑-현장-1-8(비
1967,193418.3559,544650.8718,동작-현장-000298
1968,211881.2224,549024.8685,강동-천호-000031
1969,186729.9814,544732.9592,구로-고척-000096
1970,190923.7733,552919.6053,마포-상암-000113
1971,206849.7201,555160.0651,중랑-중화-4-20(?
1972,206861.8299,563614.7668,노원-상계-2-19(?
1973,193400.2099,541783.6435,관악-난곡-000185
1974,202910.0685,565107.1202,도봉-도봉-137(비
1975,187424.9745,548941.5896,강서-현장-44(비)
1976,196379.8622,551413.6377,서대문-북아-105(
1977,193632.4356,547999.1722,영등포-여의-0000
1978,197633.8717,549862.9391,용산-현장-000036
1979,201414.5779,558078.395,강북-삼각-403(비
1980,208482.2545,551180.6161,광진-중곡-000092
1981,200910.3985,559739.2454,강북-우이-214(비
1982,194485.5598,544861.3058,동작-상도-000338
1983,201401.065,558179.0886,강북-삼각-413(비
1984,186101.9352,544074.2687,구로-수궁-000005
1985,185994.0083,543427.2075,구로-수궁-000076
1986,193657.9671,556429.6195,은평-녹번-57(비)
1987,193245.8679,552520.186,서대문-현장-1(비
1988,197774.7416,542079.8672,동작-백운-000141
1989,197611.5961,541376.3329,관악-현장-000028
1990,200496.8246,553374.6684,종로-연건-4-21(?
1991,196083.0762,555612.575,종로-신영-5-36(?
1992,196704.0404,551474.8666,서대문-북아-95(?
1993,199816.876,552240.4035,종로-연건-4-28(?
1994,197514.4384,551368.8087,중부-회현-000388
1995,185620.7461,544218.7102,구로-수궁-000056
1996,192910.0108,551850.4744,마포-서교-000075
1997,200516.4808,563591.0178,강북-우이-201(비
1998,203953.9293,545238.0471,강남-역삼-000030
1999,205566.9205,546479.634,강남-현장-000043
2000,205461.5778,546475.8456,강남-현장-000079
2001,201355.0142,556411.6031,성북-길음-10(비)
2002,200761.9435,553875.1195,성북-돈암-15(비)
2003,201619.8659,553205.9769,성북-돈암-23(비)
2004,192762.6096,541114.724,관악-난곡-000124
2005,196605.602,542427.475,관악-봉천-000027
2006,200264.6627,556766.283,성북-길음-33(비)
2007,203235.2264,555163.7745,성북-현장-38(비)
2008,200197.9556,556208.3071,성북-길음-57(비)
2009,200179.0608,557172.3997,성북-길음-40(비)
2010,200157.0023,554488.8102,종로-연건-4-34(?
2011,198345.3678,553126.2716,종로-현장-1-06(?
2012,196952.1003,554742.9301,종로-신영-5-15(?
2013,196660.4069,555191.7329,종로-신영-5-16(?
2014,196811.0232,552665.5416,종로-신교-2-31(?
2015,213282.0937,544261.4424,송파-거여-000001
2016,196682.4103,552224.5954,서대문-북아-126(
2017,194489.0032,549614.7915,마포-현장-000013
2018,191826.2934,550489.8232,마포-서교-000042
2019,201454.0502,550817.7852,중부-현장-000168
2020,200903.8402,550407.8964,중부-신당-154(비
2021,200975.9928,551033.2333,중부-신당-000164
2022,200440.5557,550035.7386,중부-신당-23(비)
2023,201088.0974,552344.618,종로-숭인-6-16(?
2024,202828.5847,558499.6126,강북-미아-324(비
2025,203596.9347,565561.3178,도봉-도봉-106(비
2026,197303.2886,542493.1058,동작-백운-000034
2027,198834.5075,549572.811,용산-후암-000072
2028,196768.5417,550248.596,용산-현장-000081
2029,198693.3696,549424.8812,용산-후암-000097
2030,197073.5086,549865.5359,용산-현장-000109
2031,198656.7662,549188.0418,용산-후암-000107
2032,203507.9272,554348.1856,동대문-용두-062(
2033,205322.216,553212.9209,동대문-전농-69(?
2034,202963.4473,556627.5032,성북-현장-175(비
2035,198632.662,553084.4311,종로-현장-1-27(?
2036,191459.9031,546097.089,영등포-현장-0000
2037,202003.2901,554936.9167,성북-돈암-144(비
2038,200755.0901,555599.9138,성북-길음-91(비)
2039,210451.201,541152.407,강남-세곡-000084
2040,203795.3356,553803.3924,동대문-용두-072(
2041,200230.1896,554478.9952,성북-돈암-98(비)
2042,200583.9719,560529.418,강북-우이-218(비
2043,204222.7236,539320.2339,서초-양재-000090
2044,190316.1988,542493.7124,구로-공단-000084
2045,191795.3469,539584.2316,금천-시흥-000001
2046,194281.4586,542194.0622,관악-신림-000013
2047,213289.928,544338.5082,송파-거여-000033
2048,191505.2789,557457.06,은평-역촌-53(비)
2049,186202.1292,544470.6267,구로-수궁-000091
2050,205983.8468,548622.2763,광진-능동-000003
2051,194876.7713,545754.9399,동작-노량-000027
2052,204564.9761,557361.4671,성북-장위-211(비
2053,191972.5429,554384.1911,은평-수색-54(비)
2054,193248.005,558358.0446,은평-현장-62(비)
2055,196289.6023,545591.3949,동작-노량-000046
2056,197325.5263,544999.0087,동작-노량-000079
2057,201100.8585,560459.3823,강북-우이-219(비
2058,198344.6926,552009.2917,중부-충무-000402
2059,188895.3017,549626.5923,양천-목동-013(비
2060,195856.6836,544720.6687,동작-백운-000249
2061,193507.5977,548068.166,영등포-여의-0000
2062,191708.5954,544232.3116,영등포-대림-0000
2063,200575.7334,549841.2703,중부-신당-17(비)
2064,197175.5258,550817.2272,중부-회현-000247
2065,199467.1413,552220.8616,종로-종로-3-08(?
2066,198074.296,557392.2753,종로-신영-5-27(?
2067,196288.0226,551282.248,서대문-북아-94(?
2068,199767.0791,552206.8034,종로-연건-4-47(?
2069,207946.3588,554507.2812,중랑-망우-3-15(?
2070,199191.9852,552133.1553,종로-종로-3-05(?
2071,198805.1609,551109.8704,중부-충무-000242
2072,199023.9928,553771.8068,종로-종로-3-32(?
2073,200047.6564,552490.1049,종로-연건-4-51(?
2074,197075.504,554035.0424,종로-신교-2-04(?
2075,196300.3901,551044.8336,서대문-북아-96(?
2076,211154.8423,541197.4379,송파-가락-000025
2077,210617.239,548271.0915,송파-방이-000031
2078,207805.7715,540105.5611,서초-양재-000001
2079,182605.3814,554178.0202,강서-개화-34(비)
2080,186773.4365,548692.2149,강서-화곡-05(비)
2081,186344.0411,548616.4438,강서-화곡-09(비)
2082,187000.3419,547757.414,강서-화곡-38(비)
2083,194338.4042,543191.7416,관악-봉천-000049
2084,203589.1548,565729.7199,도봉-도봉-25(비)
2085,203017.856,558604.2751,강북-현장-111(비
2086,206911.2368,563588.6239,노원-상계-2-8(비
2087,197723.5505,541345.9897,관악-현장-000147
2088,200483.1041,553894.6794,종로-연건-4-23(?
2089,203556.8717,553317.9658,동대문-용두-084(
2090,202658.1283,564416.4452,도봉-도봉-139(비
2091,189388.4885,545656.4106,구로-신도-000104
2092,203534.113,553310.1912,동대문-용두-085(
2093,192534.4106,553374.2693,서대문-북가-49(?
2094,206866.4101,542698.3035,강남-수서-000085
2095,201883.5826,549762.4179,성동-금호-000117
2096,196737.1207,555950.564,종로-신영-5-20(?
2097,191617.4009,546219.404,영등포-현장-0000
2098,191552.9153,546173.0328,영등포-현장-0000
2099,197008.8371,552535.8753,종로-신교-2-42(?
2100,212643.468,548580.375,강동-길동-000049
2101,193611.0035,544797.1435,동작-현장-000400
2102,206754.368,555680.0061,중랑-중화-4-21(?
2103,205886.0765,555100.0563,동대문-휘경-83(?
2104,204516.5564,553572.7865,동대문-전농-81(?
2105,206001.2593,552843.5384,동대문-현장-087(
2106,206000.7168,552730.6673,동대문-현장-088(
2107,202675.0369,551422.1242,성동-왕십-000029
2108,202512.2503,551261.0775,성동-왕십-000027
2109,190372.1586,546177.2987,영등포-현장-0000
2110,197125.3172,553428.0635,종로-신교-2-43(?
2111,190407.3553,542462.9514,구로-공단-000105
2112,207876.0295,550918.5028,광진-중곡-000141
2113,201019.6894,552380.8333,종로-숭인-6-68(?
2114,189503.3162,543015.5422,구로-공단-000106
2115,201713.4861,549780.5264,성동-금호-000008
2116,194766.289,545038.441,동작-상도-000403
2117,195518.6287,555491.7827,서대문-홍은-148(
2118,198197.3123,543169.1749,동작-백운-000401
2119,193599.5529,542506.632,관악-신림-000187
2120,201039.5567,551191.8494,중부-신당-000139
2121,211651.7943,549388.4397,강동-천호-000083
2122,203343.4052,543701.1597,강남-역삼-000035
2123,199421.4057,555160.3021,성북-돈암-55(비)
2124,197895.3288,550983.3055,중부-회현-000270
2125,200515.3159,553192.9054,종로-연건-4-29(?
2126,201415.5305,550790.2983,중부-현장-000148
2127,199620.3226,554214.1476,종로-연건-4-15(?
2128,201008.6068,551650.1824,중부-현장-000209
2129,201064.9699,552457.6571,종로-숭인-6-13(?
2130,203462.7468,559856.3922,도봉-창동-37(비)
2131,196169.8588,545827.1266,동작-노량-000229
2132,191337.985,550356.559,마포-서교-000087
2133,197785.1308,550234.9809,용산-후암-000071
2134,194180.4563,545197.4318,동작-현장-000265
2135,199871.4846,557706.1877,성북-길음-216(비
2136,193676.5972,557655.2039,은평-현장-86(비)
2137,186237.6614,549882.9944,강서-발산-16(비)
2138,194284.2065,543712.6385,동작-상도-000337
2139,197302.7995,543672.6769,동작-백운-000139
2140,196334.4421,550973.1799,서대문-북아-87(?
2141,195917.3842,550789.5963,마포-공덕-000029
2142,192874.7343,556217.8751,은평-역촌-88(비)
2143,197091.6945,555174.2282,종로-신영-5-44(?
2144,198487.6419,549652.3906,용산-후암-000138
2145,190929.5881,545679.1594,영등포-현장-0000
2146,205976.5016,555442.035,동대문-휘경-101(
2147,202283.3712,553044.4462,동대문-용두-104(
2148,199171.6198,540682.6403,서초-방배-000101
2149,202757.7822,552547.5852,동대문-용두-105(
2150,204144.261,541202.7234,서초-양재-000100
2151,206726.6073,558411.8274,노원-공릉-3-12(?
2152,203250.1026,560038.9742,도봉-창동-005(비
2153,203507.9173,559846.1767,도봉-창동-006(비
2154,195017.4185,560126.0212,은평-현장-94(비)
2155,191599.0332,548293.5162,영등포-당산-0000
2156,208035.6541,551271.3929,광진-중곡-000062
2157,206213.2739,550766.3447,성동-성수-000094
2158,201808.6705,551486.7559,중부-현장-152(비
2159,200794.3116,551545.5102,중부-현장-000043
2160,194409.5318,542101.4205,관악-신림-000061
2161,187868.0296,549388.2164,양천-목동-011(비
2162,193209.943,557991.3902,은평-현장-82(비)
2163,201278.6261,557972.7922,강북-삼각-415(비
2164,210278.6985,548609.3777,송파-방이-000023
2165,199140.4267,552043.6469,중부-충무-000356
2166,194809.2668,554186.7491,서대문-홍은-70(?
2167,195405.8155,544384.793,동작-백운-000269
2168,201580.5432,551363.7229,중부-현장-000136
2169,200094.6881,556836.514,성북-길음-54(비)
2170,203459.8203,559683.5254,도봉-창동-102(비
2171,200502.5982,550549.6376,중부-신당-000200
2172,190430.5084,542291.5998,구로-공단-000009
2173,202473.5617,540771.4677,서초-우면-000030
2174,198778.2557,549191.6842,용산-후암-000027
2175,211834.7798,549291.4012,강동-천호-000028
2176,195970.8876,550794.5678,마포-공덕-000110
2177,185301.6282,550226.4824,강서-발산-11(비)
2178,205747.0332,549006.2658,광진-능동-000090
2179,193972.9779,554059.3399,서대문-홍은-145(
2180,198516.5338,553974.4354,종로-현장-1-23(?
2181,198012.8516,550421.632,용산-후암-000123
2182,211540.4281,551229.6737,강동-암사-000009
2183,208934.0444,557582.2152,중랑-현장-1-5(비
2184,191299.5735,550698.5965,마포-서교-000112
2185,200632.7143,554775.5425,성북-돈암-17(비)
2186,183604.0117,551979.3541,강서-방화-45(비)
2187,200622.5304,560242.6048,강북-우이-221(비
2188,191924.2585,545824.1505,영등포-현장-0000
2189,192531.9278,558612.1953,은평-현장-23(비)
2190,211591.0837,548933.7467,강동-천호-000076
2191,202821.6638,542987.9534,서초-서초-000015
2192,192812.3716,541769.9121,관악-난곡-000160
2193,198637.3829,551124.2261,중부-충무-000363
2194,208675.3878,555396.483,중랑-망우-3-12(?
2195,191597.2041,540832.0487,금천-현장-000034
2196,197041.8493,553394.0558,종로-신교-2-16(?
2197,202223.0292,552653.1197,동대문-용두-052(
2198,197007.9014,555299.9204,종로-신영-5-42(?
2199,199640.1429,543114.3349,서초-방배-000073
2200,207225.6831,549370.7939,광진-현장-000021
2201,199691.082,552025.5875,중부-을지-000074
2202,203736.3087,565012.0878,도봉-도봉-140(비
2203,192621.4168,553511.0022,서대문-북가-149(
2204,191435.6655,539370.2403,금천-시흥-000102
2205,199497.487,546823.9614,용산-서빙-000150
2206,204771.8119,540574.4117,서초-양재-000099
2207,203369.8332,542769.6792,서초-양재-000098
2208,203262.2032,554281.0937,동대문-용두-103(
2209,199616.3823,551994.2587,중부-을지-000044
2210,194977.864,545532.5467,동작-노량-000041
2211,194085.468,542413.3719,관악-신림-000052
2212,192172.765,540507.61,금천-시흥-000077
2213,206790.3025,558136.6329,노원-공릉-3-7(비
2214,204981.1859,558124.0191,노원-월계-4-3(비
2215,186670.4782,546427.1225,양천-신정-043(비
2216,189094.028,546902.9451,양천-현장-001(비
2217,185294.3474,547076.2271,양천-신월-009(비
2218,201251.7353,552492.7637,종로-숭인-6-26(?
2219,200589.8863,553072.3365,종로-연건-4-14(?
2220,199598.8361,551664.6691,중부-을지-000095
2221,195276.8735,555511.1587,서대문-홍은-59(?
2222,191621.4339,553912.6086,은평-수색-72(비)
2223,191778.8255,553023.5125,서대문-북가-33(?
2224,193385.9341,558282.1694,은평-현장-80(비)
2225,195641.5992,555596.2298,서대문-홍은-50(?
2226,191183.3124,553689.9508,은평-수색--4(비)
2227,200507.9408,549954.7818,중부-신당-3(비)
2228,207840.2267,555826.6505,중랑-중화-4-7(비
2229,206837.1991,558157.6296,노원-공릉-3-1(비
2230,207288.8543,554835.9125,중랑-중화-4-2(비
2231,207433.0546,560171.4427,노원-현장-1-10(?
2232,195661.9072,542934.9857,관악-봉천-000132
2233,189897.7876,544783.6556,구로-구로-000021
2234,202687.6128,563235.2817,도봉-도봉-73(비)
2235,200208.731,557897.097,성북-길음-179(비
2236,200882.3086,560944.3504,강북-우이-208(비
2237,194006.4405,541268.8624,관악-현장-000017
2238,200010.5653,554812.9979,성북-돈암-214(비
2239,193861.2831,543779.062,관악-봉천-000037
2240,205923.739,549235.0856,광진-능동-000065
2241,199540.8325,555153.1788,성북-돈암-82(비)
2242,192302.2194,546957.5012,영등포-현장-0000
2243,202308.7074,546765.3106,강남-영동-000012
2244,196366.017,545437.9625,동작-노량-000277
2245,200434.722,550518.1662,중부-신당-000213
2246,206600.8234,556077.0437,중랑-중화-4-17(?
2247,184670.2341,547951.5684,양천-신월-038(비
2248,191287.587,554826.6351,은평-수색-29(비)
2249,211396.3954,548373.4158,강동-현장-000108
2250,200844.3792,553819.8036,성북-돈암-124(비
2251,197121.3466,550502.2831,용산-현장-000130
2252,192335.2309,543391.0838,동작-현장-000074
2253,189154.9516,549327.6089,양천-목동-032(비
2254,210800.5733,548720.234,송파-방이-000032
2255,193701.2832,541823.7739,관악-신림-000053
2256,191641.8299,555032.7667,은평-수색-63(비)
2257,191721.6014,553074.3449,서대문-북가-47(?
2258,207818.0561,555647.3633,중랑-중화-4-6(비
2259,195151.3596,542757.3827,관악-봉천-000130
2260,195411.671,543204.5555,관악-봉천-000103
2261,196747.0766,550896.8826,중부-회현-000250
2262,193747.7546,541225.4528,관악-현장-000098
